   0,           256,             1,           256
   1,             0,             0,          3840
   2,           400,      0.014881,         26880
   3,           380,    0.00326236,        116480
   4,          3082,    0.00881983,        349440
   5,          7148,    0.00929799,        768768
   6,         10532,    0.00821991,   1.28128e+06
   7,         13084,     0.0079424,   1.64736e+06
   8,         12448,    0.00755633,   1.64736e+06
   9,          9264,    0.00723027,   1.28128e+06
  10,          5446,    0.00708406,        768768
  11,          2480,    0.00709707,        349440
  12,           846,    0.00726305,        116480
  13,           170,     0.0063244,         26880
  14,             0,             0,          3840
  15,             0,             0,           256


0,"Kernel Runtime",0.000245248,s,65536
1,"Total Runtime",0.00879006,s,65536
