19459|0xbeab|1|203390
19459|0x1beab|2|492094
19459|0x1beab|3|1072408
19459|0x1beab|4|2160576
19459|0x1beab|5|4367216
19459|0x1beab|6|8738638
19459|0x21beab|7|17456418
19459|0x21beab|8|35059788
19459|0x21beab|9|99259933
19459|0x121beab|10|199650159
19459|0x121beab|11|394965772
19459|0x121beab|12|789629751
19459|0x921beab|13|1569621510
19459|0x921beab|14|3164172733
19459|0x2921beab|15|6335955990
19459|0x2921beab|16|12615565361
19459|0xa921beab|17|25177992427
19459|0xa921beab|18|49598412034
19459|0xa921beab|19|99498723385
19459|0xa921beab|20|197410062806
19459|0x8a921beab|21|397252978715
19459|0x18a921beab|22|794586893377
19459|0x18a921beab|23|1589956357737
19459|0x18a921beab|24|3176651443428
19461|0xa0cd|1|318031
19461|0xa0cd|2|760079
19461|0xa0cd|3|1502942
19461|0xa0cd|4|3078247
19461|0xa0cd|5|6185369
19461|0xa0cd|6|12399408
19461|0xa0cd|7|24858723
19461|0x40a0cd|8|49750164
19461|0x40a0cd|9|98456466
19461|0x140a0cd|10|196872911
19461|0x340a0cd|11|398309065
19461|0x340a0cd|12|787958489
19461|0x340a0cd|13|1593267953
19461|0x340a0cd|14|3186765718
19461|0x340a0cd|15|6361192221
19461|0x4340a0cd|16|12674163219
19461|0xc340a0cd|17|25357315786
19461|0x1c340a0cd|18|49812129595
19461|0x1c340a0cd|19|99850846945
19461|0x1c340a0cd|20|197988039595
19461|0x1c340a0cd|21|396249169337
19461|0x1c340a0cd|22|792278012444
19461|0x1c340a0cd|23|1585891113557
19461|0x1c340a0cd|24|3170849256228
19463|0x61b7|1|343165
19463|0x161b7|2|714266
19463|0x161b7|3|1469428
19463|0x561b7|4|3023369
19463|0xd61b7|5|6084838
19463|0xd61b7|6|12254058
19463|0x2d61b7|7|24596367
19463|0x6d61b7|8|49255860
19463|0x6d61b7|9|98512408
19463|0x6d61b7|10|196942017
19463|0x6d61b7|11|398336944
19463|0x46d61b7|12|796702976
19463|0xc6d61b7|13|1576104100
19463|0x1c6d61b7|14|3164112976
19463|0x1c6d61b7|15|6410066775
19463|0x5c6d61b7|16|12608461456
19463|0x5c6d61b7|17|25364070997
19463|0x15c6d61b7|18|49887438869
19463|0x35c6d61b7|19|99033648070
19463|0x35c6d61b7|20|198095900319
19463|0xb5c6d61b7|21|396741942511
19463|0xb5c6d61b7|22|794108386886
19463|0xb5c6d61b7|23|1587915118233
19463|0x4b5c6d61b7|24|3173999132784
19465|0x239|1|319460
19465|0x10239|2|731715
19465|0x30239|3|1502670
19465|0x70239|4|3084227
19465|0xf0239|5|6204970
19465|0x1f0239|6|12432350
19465|0x1f0239|7|24893116
19465|0x5f0239|8|49853552
19465|0x5f0239|9|99547804
19465|0x5f0239|10|199148954
19465|0x5f0239|11|446212194
19465|0x5f0239|12|788229751
19465|0x85f0239|13|1593617943
19465|0x85f0239|14|3153087503
19465|0x85f0239|15|6326607848
19465|0x85f0239|16|12649403115
19465|0x885f0239|17|25311930187
19465|0x1885f0239|18|50696273614
19465|0x3885f0239|19|99420800953
19465|0x7885f0239|20|198676345628
19465|0x7885f0239|21|396266184143
19465|0x7885f0239|22|793271967637
19465|0x7885f0239|23|1586981542104
19465|0x47885f0239|24|2969670372922
19467|0xdfa3|1|209939
19467|0xdfa3|2|483443
19467|0x2dfa3|3|946439
19467|0x6dfa3|4|1713785
19467|0x6dfa3|5|3798456
19467|0x16dfa3|6|7340226
19467|0x36dfa3|7|14934479
19467|0x76dfa3|8|29938426
19467|0xf6dfa3|9|60008987
19467|0x1f6dfa3|10|119934085
19467|0x1f6dfa3|11|239548411
19467|0x1f6dfa3|12|474423109
19467|0x1f6dfa3|13|959276734
19467|0x1f6dfa3|14|1910948043
19467|0x21f6dfa3|15|3836378413
19467|0x61f6dfa3|16|7618678275
19467|0xe1f6dfa3|17|15105108117
19467|0x1e1f6dfa3|18|29587706396
19467|0x3e1f6dfa3|19|58760110579
19467|0x3e1f6dfa3|20|119103786460
19467|0x3e1f6dfa3|21|236864511544
19467|0x3e1f6dfa3|22|475914809301
19467|0x3e1f6dfa3|23|951604595563
19467|0x43e1f6dfa3|24|2017797426703
19469|0xe2c5|1|322193
19469|0xe2c5|2|732666
19469|0x2e2c5|3|1501804
19469|0x2e2c5|4|3089704
19469|0xae2c5|5|6213684
19469|0xae2c5|6|12391121
19469|0x2ae2c5|7|24866013
19469|0x2ae2c5|8|52476709
19469|0xaae2c5|9|99499858
19469|0xaae2c5|10|199047465
19469|0xaae2c5|11|393839272
19469|0x4aae2c5|12|796377826
19469|0xcaae2c5|13|1583323309
19469|0xcaae2c5|14|3147871755
19469|0x2caae2c5|15|6344464754
19469|0x2caae2c5|16|12654530937
19469|0x2caae2c5|17|25209526839
19469|0x12caae2c5|18|49187893845
19469|0x32caae2c5|19|99111908889
19469|0x72caae2c5|20|200249909006
19469|0x72caae2c5|21|396831836349
19469|0x72caae2c5|22|794474858464
19469|0x272caae2c5|23|1593154946504
19469|0x672caae2c5|24|2925412991206
19471|0x22ef|1|349074
19471|0x122ef|2|713020
19471|0x122ef|3|1470599
19471|0x122ef|4|3041150
19471|0x122ef|5|6087920
19471|0x1122ef|6|12264611
19471|0x3122ef|7|24601213
19471|0x7122ef|8|49180034
19471|0x7122ef|9|98381879
19471|0x17122ef|10|196851704
19471|0x17122ef|11|393808492
19471|0x57122ef|12|796484248
19471|0xd7122ef|13|1587561260
19471|0xd7122ef|14|3185367930
19471|0x2d7122ef|15|6315593224
19471|0x6d7122ef|16|12606371679
19471|0x6d7122ef|17|25232155142
19471|0x6d7122ef|18|50974485297
19471|0x6d7122ef|19|96607266842
19471|0x46d7122ef|20|185959450712
19471|0x46d7122ef|21|269925349064
19471|0x46d7122ef|22|490871371093
19471|0x46d7122ef|23|960622771872
19471|0x446d7122ef|24|1907735736742
19473|0x24f1|1|203235
19473|0x24f1|2|465988
19473|0x224f1|3|957283
19473|0x624f1|4|1710864
19473|0x624f1|5|3813112
19473|0x624f1|6|7401250
19473|0x2624f1|7|14967046
19473|0x2624f1|8|29902768
19473|0xa624f1|9|59840330
19473|0xa624f1|10|118387499
19473|0x2a624f1|11|239253978
19473|0x2a624f1|12|473674898
19473|0x2a624f1|13|957642461
19473|0x2a624f1|14|1924735277
19473|0x2a624f1|15|3824387861
19473|0x2a624f1|16|7636381826
19473|0x82a624f1|17|15269534091
19473|0x82a624f1|18|30251008785
19473|0x282a624f1|19|59695935485
19473|0x682a624f1|20|119495672505
19473|0xe82a624f1|21|238219295486
19473|0xe82a624f1|22|476818514508
19473|0xe82a624f1|23|953959714600
19473|0x4e82a624f1|24|1904472133484
19475|0x5e1b|1|284413
19475|0x15e1b|2|454145
19475|0x35e1b|3|950845
19475|0x35e1b|4|1706252
19475|0x35e1b|5|3783928
19475|0x135e1b|6|7281994
19475|0x335e1b|7|14804055
19475|0x735e1b|8|29676339
19475|0xf35e1b|9|59411838
19475|0xf35e1b|10|118599493
19475|0x2f35e1b|11|237411154
19475|0x2f35e1b|12|474375375
